CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
17068.0,7,5,1037.85,5,5,5,15,Champions
17069.0,78,2,583.2,2,4,4,10,À Risque
17071.0,33,1,308.55,3,3,2,8,Clients Prometteurs
17075.0,14,2,562.6,4,4,4,12,Champions
17076.0,88,1,151.5,1,3,1,5,Clients Ordinaires
17082.0,42,1,636.94,3,3,4,10,Clients Fidèles
17083.0,19,2,996.02,4,4,5,13,Champions
17085.0,23,3,970.15,4,5,5,14,Champions
17090.0,12,2,462.0,5,4,3,12,Clients Fidèles
17091.0,48,2,888.15,2,4,4,10,À Risque
17092.0,1,1,134.9,5,3,1,9,Clients Prometteurs
17094.0,46,1,302.0,2,3,2,7,Clients Ordinaires
17095.0,23,2,543.96,4,4,4,12,Champions
17097.0,48,2,287.64,2,4,2,8,Clients Ordinaires
17105.0,30,1,319.4,3,3,3,9,Clients Fidèles
17107.0,2,1,1695.21,5,3,5,13,Clients Fidèles
17114.0,21,2,268.54,4,4,2,10,Clients Prometteurs
17117.0,12,1,116.19999999999999,5,3,1,9,Clients Prometteurs
17118.0,41,1,157.02,3,3,1,7,Clients Prometteurs
17126.0,23,2,501.67,4,4,3,11,Clients Fidèles
17128.0,58,1,157.09,2,3,1,6,Clients Ordinaires
17135.0,13,2,500.55,4,4,3,11,Clients Fidèles
17139.0,12,1,2639.38,5,3,5,13,Clients Fidèles
17146.0,82,1,298.25,2,3,2,7,Clients Ordinaires
17147.0,35,1,409.5,3,3,3,9,Clients Fidèles
17158.0,84,1,413.79,1,3,3,7,À Risque
17162.0,1,3,636.16,5,5,4,14,Champions
17165.0,8,1,158.68,5,3,1,9,Clients Prometteurs
17171.0,13,1,224.91,4,3,2,9,Clients Prometteurs
17175.0,20,1,519.08,4,3,3,10,Clients Fidèles
17179.0,85,1,243.0,1,3,2,6,Clients Ordinaires
17180.0,39,1,245.44,3,3,2,8,Clients Prometteurs
17181.0,97,1,155.52,1,3,1,5,Clients Ordinaires
17188.0,39,3,1424.44,3,5,5,13,Clients Fidèles
17189.0,83,1,226.57000000000002,1,3,2,6,Clients Ordinaires
17191.0,4,4,820.88,5,5,4,14,Champions
17194.0,84,1,252.62,1,3,2,6,Clients Ordinaires
17198.0,89,2,521.66,1,4,3,8,À Risque
17211.0,77,3,779.71,2,5,4,11,À Risque
17213.0,40,3,936.95,3,5,4,12,Clients Fidèles
17214.0,16,3,453.1,4,5,3,12,Clients Fidèles
17218.0,58,4,770.63,2,5,4,11,À Risque
17220.0,36,2,637.5,3,4,4,11,Clients Fidèles
17223.0,34,2,416.89,3,4,3,10,Clients Fidèles
17226.0,32,1,393.49,3,3,3,9,Clients Fidèles
17227.0,92,1,142.25,1,3,1,5,Clients Ordinaires
17228.0,35,3,479.38,3,5,3,11,Clients Fidèles
17230.0,34,7,3435.0099999999998,3,5,5,13,Clients Fidèles
17231.0,22,3,699.88,4,5,4,13,Champions
17235.0,96,1,341.9,1,3,3,7,À Risque
17236.0,23,3,445.37,4,5,3,12,Clients Fidèles
17238.0,46,3,508.64,2,5,3,10,À Risque
17239.0,36,1,382.5,3,3,3,9,Clients Fidèles
17243.0,2,8,2044.2,5,5,5,15,Champions
17251.0,86,1,269.83,1,3,2,6,Clients Ordinaires
17255.0,23,1,108.26,4,3,1,8,Clients Prometteurs
17256.0,36,1,127.89999999999999,3,3,1,7,Clients Prometteurs
17259.0,92,1,367.95,1,3,3,7,À Risque
17262.0,90,1,268.86,1,3,2,6,Clients Ordinaires
17277.0,46,1,717.02,2,3,4,9,À Risque
17282.0,23,1,723.9,4,3,4,11,Clients Fidèles
17284.0,60,1,716.11,2,3,4,9,À Risque
17287.0,91,2,222.7,1,4,2,7,Clients Ordinaires
17288.0,19,3,290.52,4,5,2,11,Clients Prometteurs
17291.0,32,1,550.8000000000001,3,3,4,10,Clients Fidèles
17293.0,32,2,469.35,3,4,3,10,Clients Fidèles
17302.0,29,1,182.85,3,3,2,8,Clients Prometteurs
17303.0,85,1,250.04,1,3,2,6,Clients Ordinaires
17306.0,20,3,1674.88,4,5,5,14,Champions
17311.0,40,1,556.46,3,3,4,10,Clients Fidèles
17314.0,35,2,566.2,3,4,4,11,Clients Fidèles
17315.0,4,8,1178.2,5,5,5,15,Champions
17320.0,92,1,450.92,1,3,3,7,À Risque
17323.0,16,1,141.69,4,3,1,8,Clients Prometteurs
17324.0,55,2,702.23,2,4,4,10,À Risque
17325.0,4,1,96.8,5,3,1,9,Clients Prometteurs
17329.0,39,1,243.36,3,3,2,8,Clients Prometteurs
17334.0,26,2,307.02,4,4,2,10,Clients Prometteurs
17337.0,34,1,989.38,3,3,5,11,Clients Fidèles
17338.0,15,3,2638.6,4,5,5,14,Champions
17339.0,89,1,60.0,1,3,1,5,Clients Ordinaires
17340.0,78,2,4360.39,2,4,5,11,À Risque
17341.0,90,1,416.61,1,3,3,7,À Risque
17343.0,79,1,193.64,2,3,2,7,Clients Ordinaires
17346.0,22,3,337.96,4,5,3,12,Clients Fidèles
17348.0,21,1,160.15,4,3,1,8,Clients Prometteurs
17356.0,35,1,178.22,3,3,2,8,Clients Prometteurs
17358.0,27,2,360.81,3,4,3,10,Clients Fidèles
17361.0,15,1,45.0,4,3,1,8,Clients Prometteurs
17362.0,33,1,150.0,3,3,1,7,Clients Prometteurs
17364.0,12,2,924.39,5,4,4,13,Champions
17365.0,56,2,742.66,2,4,4,10,À Risque
17368.0,54,2,694.0,2,4,4,10,À Risque
17371.0,85,1,92.14,1,3,1,5,Clients Ordinaires
17372.0,41,3,528.9300000000001,3,5,4,12,Clients Fidèles
17373.0,36,1,145.25,3,3,1,7,Clients Prometteurs
17374.0,5,1,191.95,5,3,2,10,Clients Prometteurs
17375.0,36,2,286.37,3,4,2,9,Clients Prometteurs
17376.0,35,1,105.85,3,3,1,7,Clients Prometteurs
17377.0,12,5,1133.83,5,5,5,15,Champions
17381.0,1,10,9199.42,5,5,5,15,Champions
17388.0,11,1,381.6,5,3,3,11,Clients Fidèles
17389.0,5,6,898.92,5,5,4,14,Champions
17392.0,30,2,417.27,3,4,3,10,Clients Fidèles
17396.0,95,1,397.5,1,3,3,7,À Risque
17400.0,77,1,424.17,2,3,3,8,À Risque
17402.0,53,3,571.87,2,5,4,11,À Risque
17404.0,39,3,6773.0599999999995,3,5,5,13,Clients Fidèles
17406.0,57,3,2184.42,2,5,5,12,À Risque
17412.0,27,3,589.12,3,5,4,12,Clients Fidèles
17416.0,5,1,2114.71,5,3,5,13,Clients Fidèles
17418.0,47,1,167.39000000000001,2,3,1,6,Clients Ordinaires
17419.0,19,4,1037.47,4,5,5,14,Champions
17420.0,97,1,130.85,1,3,1,5,Clients Ordinaires
17422.0,20,1,321.25,4,3,3,10,Clients Fidèles
17426.0,6,1,1193.88,5,3,5,13,Clients Fidèles
17428.0,2,7,3620.82,5,5,5,15,Champions
17430.0,89,1,112.6,1,3,1,5,Clients Ordinaires
17431.0,37,1,403.3,3,3,3,9,Clients Fidèles
17442.0,14,1,440.83,4,3,3,10,Clients Fidèles
17446.0,34,1,68.10000000000001,3,3,1,7,Clients Prometteurs
17449.0,7,2,1022.6,5,4,5,14,Champions
17450.0,56,5,20649.04,2,5,5,12,À Risque
17454.0,23,2,298.1,4,4,2,10,Clients Prometteurs
17456.0,89,1,249.86,1,3,2,6,Clients Ordinaires
17457.0,32,2,717.0600000000001,3,4,4,11,Clients Fidèles
17460.0,42,3,203.8,3,5,2,10,Clients Prometteurs
17462.0,8,1,463.40999999999997,5,3,3,11,Clients Fidèles
17463.0,37,1,691.46,3,3,4,10,Clients Fidèles
17470.0,91,1,178.4,1,3,2,6,Clients Ordinaires
17472.0,11,2,438.27,5,4,3,12,Clients Fidèles
17491.0,49,2,632.9200000000001,2,4,4,10,À Risque
17496.0,82,1,271.05,2,3,2,7,Clients Ordinaires
17499.0,13,1,622.88,4,3,4,11,Clients Fidèles
17504.0,13,2,787.43,4,4,4,12,Champions
17507.0,32,1,340.56,3,3,3,9,Clients Fidèles
17508.0,4,1,387.31,5,3,3,11,Clients Fidèles
17511.0,14,6,18356.86,4,5,5,14,Champions
17512.0,14,3,651.21,4,5,4,13,Champions
17515.0,42,1,231.48,3,3,2,8,Clients Prometteurs
17516.0,9,2,324.63,5,4,3,12,Clients Fidèles
17517.0,32,1,153.94,3,3,1,7,Clients Prometteurs
17519.0,92,1,335.3,1,3,3,7,À Risque
17524.0,85,1,145.0,1,3,1,5,Clients Ordinaires
17525.0,83,1,422.70000000000005,1,3,3,7,À Risque
17526.0,14,3,872.8,4,5,4,13,Champions
17530.0,21,2,645.33,4,4,4,12,Champions
17535.0,4,1,164.4,5,3,1,9,Clients Prometteurs
17537.0,27,1,620.75,3,3,4,10,Clients Fidèles
17540.0,40,1,268.8,3,3,2,8,Clients Prometteurs
17551.0,83,1,290.34,1,3,2,6,Clients Ordinaires
17552.0,95,2,298.52,1,4,2,7,Clients Ordinaires
17555.0,58,1,195.45,2,3,2,7,Clients Ordinaires
17560.0,34,1,162.1,3,3,1,7,Clients Prometteurs
17567.0,5,3,1478.18,5,5,5,15,Champions
17569.0,56,1,344.14,2,3,3,8,À Risque
17571.0,1,2,358.3,5,4,3,12,Clients Fidèles
17572.0,97,1,70.80000000000001,1,3,1,5,Clients Ordinaires
17576.0,6,6,720.39,5,5,4,14,Champions
17580.0,36,2,168.02,3,4,1,8,Clients Prometteurs
17581.0,4,6,2064.98,5,5,5,15,Champions
17585.0,62,1,417.81,2,3,3,8,À Risque
17591.0,22,3,845.41,4,5,4,13,Champions
17593.0,76,1,662.9,2,3,4,9,À Risque
17596.0,92,1,390.97,1,3,3,7,À Risque
17602.0,48,1,767.0500000000001,2,3,4,9,À Risque
17604.0,36,1,136.24,3,3,1,7,Clients Prometteurs
17609.0,25,2,531.25,4,4,4,12,Champions
17611.0,44,3,1053.17,2,5,5,12,À Risque
17612.0,21,1,305.46,4,3,2,9,Clients Prometteurs
17613.0,12,2,897.51,5,4,4,13,Champions
17616.0,91,1,326.4,1,3,3,7,À Risque
17618.0,86,1,278.98,1,3,2,6,Clients Ordinaires
17619.0,36,1,214.37,3,3,2,8,Clients Prometteurs
17621.0,36,2,901.78,3,4,4,11,Clients Fidèles
17629.0,83,1,238.65,1,3,2,6,Clients Ordinaires
17634.0,1,2,1237.31,5,4,5,14,Champions
17643.0,97,1,101.55,1,3,1,5,Clients Ordinaires
17646.0,5,2,596.85,5,4,4,13,Champions
17652.0,5,1,222.3,5,3,2,10,Clients Prometteurs
17654.0,1,1,117.55,5,3,1,9,Clients Prometteurs
17655.0,8,3,1296.7,5,5,5,15,Champions
17659.0,22,3,474.95,4,5,3,12,Clients Fidèles
17663.0,11,1,371.39,5,3,3,11,Clients Fidèles
17667.0,22,1,928.05,4,3,4,11,Clients Fidèles
17671.0,89,1,394.18,1,3,3,7,À Risque
17672.0,33,1,1177.8400000000001,3,3,5,11,Clients Fidèles
17673.0,44,1,402.41999999999996,2,3,3,8,À Risque
17674.0,92,1,300.66,1,3,2,6,Clients Ordinaires
17675.0,13,6,3646.7400000000002,4,5,5,14,Champions
17676.0,90,1,300.7,1,3,2,6,Clients Ordinaires
17677.0,25,6,2711.1,4,5,5,14,Champions
17682.0,92,1,391.5,1,3,3,7,À Risque
17685.0,32,4,1186.22,3,5,5,13,Clients Fidèles
17686.0,26,1,1592.61,4,3,5,12,Clients Fidèles
17690.0,50,5,1570.65,2,5,5,12,À Risque
17691.0,82,2,290.40000000000003,2,4,2,8,Clients Ordinaires
17692.0,29,2,453.96,3,4,3,10,Clients Fidèles
17696.0,1,3,493.84000000000003,5,5,3,13,Clients Fidèles
17700.0,5,1,602.61,5,3,4,12,Clients Fidèles
17705.0,25,1,136.3,4,3,1,8,Clients Prometteurs
17706.0,13,4,888.85,4,5,4,13,Champions
17707.0,60,1,83.7,2,3,1,6,Clients Ordinaires
17708.0,48,1,106.85,2,3,1,6,Clients Ordinaires
17711.0,13,1,220.53000000000003,4,3,2,9,Clients Prometteurs
17714.0,44,1,153.0,2,3,1,6,Clients Ordinaires
17720.0,91,1,102.0,1,3,1,5,Clients Ordinaires
17722.0,48,2,1743.58,2,4,5,11,À Risque
17730.0,21,2,687.04,4,4,4,12,Champions
17732.0,96,1,303.97,1,3,2,6,Clients Ordinaires
17735.0,11,3,1896.02,5,5,5,15,Champions
17738.0,6,1,779.92,5,3,4,12,Clients Fidèles
17739.0,57,2,682.59,2,4,4,10,À Risque
17742.0,56,1,302.57,2,3,2,7,Clients Ordinaires
17744.0,46,3,1008.4,2,5,5,12,À Risque
17752.0,83,1,80.64,1,3,1,5,Clients Ordinaires
17757.0,5,9,1277.57,5,5,5,15,Champions
17760.0,97,1,172.54,1,3,1,5,Clients Ordinaires
17769.0,2,2,876.76,5,4,4,13,Champions
17770.0,6,1,603.17,5,3,4,12,Clients Fidèles
17771.0,47,1,115.8,2,3,1,6,Clients Ordinaires
17774.0,29,1,219.98999999999998,3,3,2,8,Clients Prometteurs
17786.0,41,1,103.35,3,3,1,7,Clients Prometteurs
17787.0,28,3,1668.52,3,5,5,13,Clients Fidèles
17789.0,5,1,225.9,5,3,2,10,Clients Prometteurs
17790.0,25,6,516.35,4,5,3,12,Clients Fidèles
17796.0,37,3,614.1,3,5,4,12,Clients Fidèles
17799.0,43,3,1010.71,2,5,5,12,À Risque
17800.0,58,1,136.05,2,3,1,6,Clients Ordinaires
17802.0,96,1,100.2,1,3,1,5,Clients Ordinaires
17809.0,25,4,1861.7,4,5,5,14,Champions
17811.0,2,10,2907.62,5,5,5,15,Champions
17812.0,92,1,193.29999999999998,1,3,2,6,Clients Ordinaires
17816.0,89,1,16.21,1,3,1,5,Clients Ordinaires
17817.0,1,2,269.7,5,4,2,11,Clients Prometteurs
17819.0,21,3,1836.12,4,5,5,14,Champions
17827.0,88,3,1270.96,1,5,5,11,À Risque
17829.0,22,1,889.24,4,3,4,11,Clients Fidèles
17830.0,12,1,188.5,5,3,2,10,Clients Prometteurs
17838.0,16,3,1655.0,4,5,5,14,Champions
17841.0,1,24,5758.11,5,5,5,15,Champions
17843.0,27,1,205.48,3,3,2,8,Clients Prometteurs
17848.0,34,3,213.91,3,5,2,10,Clients Prometteurs
17849.0,29,2,345.1,3,4,3,10,Clients Fidèles
17850.0,96,34,5391.21,1,5,5,11,À Risque
17855.0,96,1,208.97,1,3,2,6,Clients Ordinaires
17856.0,5,1,482.81,5,3,3,11,Clients Fidèles
17857.0,20,3,2127.54,4,5,5,14,Champions
17858.0,28,4,2093.0,3,5,5,13,Clients Fidèles
17859.0,28,1,141.92000000000002,3,3,1,7,Clients Prometteurs
17860.0,92,1,226.45000000000002,1,3,2,6,Clients Ordinaires
17861.0,43,1,241.85999999999999,2,3,2,7,Clients Ordinaires
17862.0,47,1,330.9,2,3,3,8,À Risque
17863.0,34,2,890.6999999999999,3,4,4,11,Clients Fidèles
17865.0,12,4,2331.35,5,5,5,15,Champions
17867.0,12,1,25.5,5,3,1,9,Clients Prometteurs
17869.0,92,1,214.32,1,3,2,6,Clients Ordinaires
17870.0,90,1,326.4,1,3,3,7,À Risque
17873.0,5,2,690.73,5,4,4,13,Champions
17880.0,88,1,458.92,1,3,3,7,À Risque
17881.0,28,1,133.35000000000002,3,3,1,7,Clients Prometteurs
17884.0,35,3,590.54,3,5,4,12,Clients Fidèles
17888.0,41,2,112.08,3,4,1,8,Clients Prometteurs
17889.0,46,1,99.35,2,3,1,6,Clients Ordinaires
17890.0,46,2,586.89,2,4,4,10,À Risque
17894.0,9,6,867.0,5,5,4,14,Champions
17897.0,91,2,410.67,1,4,3,8,À Risque
17905.0,76,2,392.9,2,4,3,9,À Risque
17908.0,97,1,232.03,1,3,2,6,Clients Ordinaires
17912.0,34,5,310.06,3,5,2,10,Clients Prometteurs
17913.0,79,1,218.05,2,3,2,7,Clients Ordinaires
17917.0,86,1,107.16,1,3,1,5,Clients Ordinaires
17920.0,39,3,834.81,3,5,4,12,Clients Fidèles
17923.0,6,1,207.50000000000003,5,3,2,10,Clients Prometteurs
17924.0,25,2,502.20000000000005,4,4,3,11,Clients Fidèles
17925.0,96,1,244.08,1,3,2,6,Clients Ordinaires
17929.0,32,1,196.20000000000002,3,3,2,8,Clients Prometteurs
17937.0,22,3,2693.88,4,5,5,14,Champions
17940.0,26,1,1045.44,4,3,5,12,Clients Fidèles
17949.0,6,5,3820.5,5,5,5,15,Champions
17950.0,89,2,263.17,1,4,2,7,Clients Ordinaires
17951.0,82,2,409.50000000000006,2,4,3,9,À Risque
17954.0,19,4,708.76,4,5,4,13,Champions
17961.0,7,8,612.93,5,5,4,14,Champions
17964.0,96,1,261.76,1,3,2,6,Clients Ordinaires
17965.0,7,5,1053.68,5,5,5,15,Champions
17967.0,95,1,112.27,1,3,1,5,Clients Ordinaires
17968.0,97,1,265.1,1,3,2,6,Clients Ordinaires
17969.0,85,1,125.2,1,3,1,5,Clients Ordinaires
17975.0,34,4,1378.78,3,5,5,13,Clients Fidèles
17976.0,96,1,321.79,1,3,3,7,À Risque
17978.0,89,1,300.91999999999996,1,3,2,6,Clients Ordinaires
17980.0,83,1,295.2,1,3,2,6,Clients Ordinaires
17988.0,50,1,64.99000000000001,2,3,1,6,Clients Ordinaires
17990.0,77,2,316.0,2,4,3,9,À Risque
17994.0,14,1,305.3,4,3,2,9,Clients Prometteurs
17995.0,5,1,76.1,5,3,1,9,Clients Prometteurs
17999.0,90,1,190.34,1,3,2,6,Clients Ordinaires
18004.0,86,1,157.92,1,3,1,5,Clients Ordinaires
18008.0,42,1,130.81,3,3,1,7,Clients Prometteurs
18011.0,97,1,102.78999999999999,1,3,1,5,Clients Ordinaires
18016.0,39,2,318.85,3,4,3,10,Clients Fidèles
18017.0,34,1,165.0,3,3,1,7,Clients Prometteurs
18032.0,58,1,73.5,2,3,1,6,Clients Ordinaires
18037.0,46,2,39.55,2,4,1,7,Clients Ordinaires
18041.0,5,8,1656.67,5,5,5,15,Champions
18043.0,90,1,287.91,1,3,2,6,Clients Ordinaires
18044.0,7,2,146.37,5,4,1,10,Clients Prometteurs
18050.0,83,1,74.4,1,3,1,5,Clients Ordinaires
18055.0,15,5,2394.03,4,5,5,14,Champions
18056.0,12,1,363.65,5,3,3,11,Clients Fidèles
18061.0,14,3,817.33,4,5,4,13,Champions
18062.0,61,1,169.8,2,3,1,6,Clients Ordinaires
18065.0,12,3,750.0500000000001,5,5,4,14,Champions
18068.0,13,1,101.69999999999999,4,3,1,8,Clients Prometteurs
18069.0,51,1,287.11,2,3,2,7,Clients Ordinaires
18071.0,89,1,258.95,1,3,2,6,Clients Ordinaires
18074.0,97,1,489.6,1,3,3,7,À Risque
18075.0,7,4,867.5,5,5,4,14,Champions
18077.0,42,3,711.46,3,5,4,12,Clients Fidèles
18085.0,54,2,689.95,2,4,4,10,À Risque
18087.0,14,1,3202.9199999999996,4,3,5,12,Clients Fidèles
18092.0,54,4,3111.84,2,5,5,12,À Risque
18093.0,21,2,1117.52,4,4,5,13,Champions
18094.0,15,1,504.72,4,3,3,10,Clients Fidèles
18095.0,36,2,580.0500000000001,3,4,4,11,Clients Fidèles
18097.0,63,2,657.1800000000001,2,4,4,10,À Risque
18102.0,5,7,39766.090000000004,5,5,5,15,Champions
18106.0,53,1,421.9,2,3,3,8,À Risque
18109.0,27,6,1213.57,3,5,5,13,Clients Fidèles
18113.0,92,1,76.32000000000001,1,3,1,5,Clients Ordinaires
18114.0,14,1,220.1,4,3,2,9,Clients Prometteurs
18116.0,19,4,823.32,4,5,4,13,Champions
18118.0,6,6,1440.75,5,5,5,15,Champions
18119.0,91,1,180.7,1,3,2,6,Clients Ordinaires
18125.0,19,2,720.97,4,4,4,12,Champions
18136.0,43,1,288.99,2,3,2,7,Clients Ordinaires
18138.0,19,1,152.65,4,3,1,8,Clients Prometteurs
18144.0,42,3,660.05,3,5,4,12,Clients Fidèles
18145.0,36,1,609.01,3,3,4,10,Clients Fidèles
18151.0,13,1,312.55,4,3,2,9,Clients Prometteurs
18155.0,15,1,113.93,4,3,1,8,Clients Prometteurs
18156.0,93,1,186.88,1,3,2,6,Clients Ordinaires
18159.0,25,1,530.15,4,3,4,11,Clients Fidèles
18161.0,43,1,301.53,2,3,2,7,Clients Ordinaires
18168.0,26,3,634.39,4,5,4,13,Champions
18171.0,57,1,240.45000000000002,2,3,2,7,Clients Ordinaires
18172.0,13,2,1978.3799999999999,4,4,5,13,Champions
18176.0,82,1,476.35,2,3,3,8,À Risque
18178.0,33,2,633.95,3,4,4,11,Clients Fidèles
18179.0,50,2,622.9,2,4,4,10,À Risque
18188.0,14,1,426.6,4,3,3,10,Clients Fidèles
18190.0,54,1,171.46,2,3,1,6,Clients Ordinaires
18196.0,14,1,450.78,4,4,3,11,Clients Fidèles
18198.0,12,3,907.32,5,5,4,14,Champions
18202.0,35,1,485.73,3,4,3,10,Clients Fidèles
18211.0,2,1,137.9,5,4,1,10,Clients Prometteurs
18212.0,50,1,216.07,2,4,2,8,Clients Ordinaires
18218.0,5,1,289.21999999999997,5,4,2,11,Clients Prometteurs
18219.0,20,3,484.37,4,5,3,12,Clients Fidèles
18223.0,2,5,1674.84,5,5,5,15,Champions
18225.0,29,2,468.82,3,4,3,10,Clients Fidèles
18226.0,61,1,417.3,2,4,3,9,À Risque
18229.0,18,4,1372.9,4,5,5,14,Champions
18230.0,26,1,464.82,4,4,3,11,Clients Fidèles
18231.0,12,1,291.0,5,4,2,11,Clients Prometteurs
18233.0,49,1,440.0,2,4,3,9,À Risque
18239.0,36,3,918.52,3,5,4,12,Clients Fidèles
18245.0,36,2,804.91,3,4,4,11,Clients Fidèles
18250.0,34,1,349.27,3,4,3,10,Clients Fidèles
18257.0,14,2,363.8,4,4,3,11,Clients Fidèles
18259.0,90,1,376.30000000000007,1,4,3,8,À Risque
18260.0,58,2,787.7700000000001,2,4,4,10,À Risque
18269.0,90,1,168.6,1,4,1,6,Clients Ordinaires
18280.0,1,1,180.60000000000002,5,4,2,11,Clients Prometteurs
18283.0,8,3,314.7,5,5,3,13,Clients Fidèles
